
ivm1206;Об устойчивости по подпространству решений линейных ;;517.929;;;К. М. Чудинов, ;;;;2006
ivm1207;О подобии матриц второго порядка над кольцом целых чисел;;.512.643;;;В. Н. Шевченко, С. В. Сидоров, ;;;;2006
ivm1208;Об обобщенных решениях линейных алгебро-дифференциальных систем;;517.926;;;А. А. Щеглова, ;;;;2006
ivm1209;Об алгоритме двойственных отсечений для задачи двухэтапного стохастического ;;519.852;;;А. С. Величко, ;;;;2006
ivm120;Метод полной квадратичной аппроксимации в задачаx оптимального управления;;.517.977;;;В. А. Срочко, С. Н. Ушакова, ;;;;2004
ivm1210;О существовании и единственности положительного решения краевой ;;517.91;;;Г. Э. Абдурагимов, ;;;;2006
ivm1211;Равномерная асимптотика решения неоднородной системы двух ;;517.9;;;В. Н. Бобочко, ;;;;2006
ivm1212;О поведении решений систем ;;517.929;;;В. В. Власов, ;;;;2006
ivm1213;Об асимптотических свойствах некоторых ;;517.929;;;Б. Г. Гребенщиков, ;;;;2006
ivm1214;Функция Коши функционально-дифференциального уравнения ;;517.929;;;Е. С. Жуковский, ;;;;2006
ivm1215;Доказательство базисности с использованием только ;;517.983;;;В. С. Мокейчев, ;;;;2006
ivm1216;К вопросу о компактификации пучка траекторий одной абстрактной ;;517.972;;;А. Г. Ченцов, ;;;;2006
ivm1217;О кусочно-инъективных измеримых отображениях;;517.987:519.2;;;А. В. Чистяков, ;;;;2006
ivm1218;О двойственности частичной и условной устойчивости линейных ;;517.929;;;К. М. Чудинов, ;;;;2006
